1190,777,65409178
1215,777,65509130
1245,777,65609092
1245,-452,65710826
1246,-452,65810827
1246,-452,65910817
1246,-452,66010809
1257,-452,66110780
1258,-181,66210734
1258,-181,66310707
1247,-181,66410704
1247,-181,66510672
1248,-181,66610624
1248,11,66710379
1252,11,66810322
1252,11,66910299
1253,11,67010289
1256,-38,67110329
1256,-38,67210333
1247,-38,67310333
1247,-38,67410324
1248,-38,67510295
1248,-38,67610242
1248,-38,67710181
1248,-38,67810162
1177,-38,67910146
1177,-38,68010132
1141,43,68110029
1141,43,68210021
1139,43,68310017
1142,43,68410015
1142,43,68510026
1143,-3,68610066
1155,-3,68710064
1155,-3,68810057
1155,-3,68910061
1145,-3,69010070
1145,59,69109991
1145,59,69209940
1145,59,69309860
1138,59,69409805
1149,-3,69509790
1149,-3,69609725
1149,-3,69709656
1149,-3,69809595
1140,-3,69909528
1139,7,70009443
1139,7,70109375
1140,7,70209342
1140,7,70309281
1140,7,70409221
1140,-8,70509174
1141,-8,70609147
1141,-8,70709142
1142,-8,70809129
1142,-8,70909081
1194,-45,71009070
1214,-45,71109046
1226,-45,71209020
1226,-45,71308993
1226,-45,71408961
1215,-29,71508892
1215,-29,71608853
1215,-29,71708811
1216,-29,71808769
1210,-43,71908756
1210,-43,72008736
1222,-43,72108717
1222,-43,72208693
1222,-43,72308655
1212,-51,72408627
1213,-51,72508607
1213,-51,72608586
1213,-51,72708563
1213,-51,72808544
1213,688,72906986
1213,688,73006961
1209,688,73106962
1209,688,73206971
1209,688,73306967
1209,68,73407551
1184,68,73507520
1154,68,73607484
1153,68,73707445
1165,68,73807401
1165,-403,73908337
1165,-403,74008311
1154,-403,74108276
1154,-403,74208238
1155,-172,74308238
1155,-172,74408200
1155,-172,74508197
1154,-172,74608138
1167,-172,74708067
1162,-41,74807870
1162,-41,74907826
1162,-41,75007802
1158,-41,75107776
1158,-41,75207735
1158,-46,75307684
1157,-46,75407649
1157,-46,75507615
1157,-46,75607540
1157,-46,75707465
1157,-33,75807401
1157,-33,75907370
1157,-33,76007300
1153,-33,76107212
1152,-33,76207137
1165,-27,76307038
1161,-27,76406984
1161,-27,76506946
1161,-27,76606911
1156,-27,76706872
1156,-32,76806837
1156,-32,76906804
1156,-32,77006776
1156,-32,77106741
1169,-51,77206726
1174,-51,77306672
1167,-51,77406604
1156,-51,77506534
1156,-51,77606490
1156,-52,77706459
1156,-52,77806414
1161,-52,77906346
1161,-52,78006281
1161,-52,78106251
1161,-50,78206227
1161,-50,78306215
1161,-50,78406189
1161,-50,78506126
1161,-50,78606071
1161,-35,78705989
1160,-35,78805938
1160,-35,78905882
1108,-35,79005828
1088,-35,79105782
1076,-29,79205750
1076,-29,79305679
1076,-29,79405609
1076,-29,79505544
1076,-20,79605462
1076,-20,79705407
1089,-20,79805387
1084,-20,79905375
