22334,1473,45207277
22276,1473,45307261
22220,1473,45407228
22176,1473,45507202
22061,984,45606741
22004,984,45706710
21946,984,45806674
21889,984,45906659
21790,-453,46006663
21737,-453,46108440
21680,-453,46208468
21624,-453,46308494
21566,-453,46408518
21471,-140,46508236
21413,-140,46608250
21355,-140,46708243
21243,-140,46808230
21215,-140,46908232
21160,24,47008034
21103,24,47108037
20991,24,47208043
20936,24,47308028
20889,24,47408000
20832,179,47507705
20718,179,47607689
20660,179,47707677
20602,179,47807675
20555,179,47907706
20444,291,48007378
20387,291,48107397
20329,291,48207434
20280,291,48307469
20190,316,48407227
20132,316,48507245
20074,316,48607206
20023,316,48707172
19921,316,48807160
19863,373,48906787
19805,373,49006787
19748,373,49106776
19632,373,49206777
19586,373,49306738
19532,367,49406400
19474,367,49506393
19359,367,49606370
19301,367,49706360
19257,367,49806323
19202,391,49905951
19086,391,50005933
19028,391,50105913
18970,391,50205885
18929,391,50305844
18813,410,50405435
18756,410,50505387
18698,410,50605330
18641,410,50705278
18537,410,50805235
18479,388,50904891
18421,388,51004857
18363,388,51104823
18262,388,51204809
18204,393,51304488
18146,393,51404494
18088,393,51504481
17972,393,51604462
17931,393,51704471
17873,386,51804180
17815,386,51904198
17704,386,52004182
17646,386,52104155
17600,386,52204136
17542,397,52303769
17437,397,52403748
17379,397,52503756
17321,397,52603755
17279,397,52703757
17163,398,52803422
17105,398,52903398
17047,398,53003378
16990,398,53103342
16894,398,53203299
16841,1624,53300474
16790,1624,53400415
16732,1624,53500359
16628,1624,53600286
16570,-238,53702184
16512,-238,53802159
16454,-238,53902117
16338,-238,54002081
16307,-238,54102059
16249,-14,54201795
16191,-14,54301796
16079,-14,54401757
16031,-14,54501724
15990,-14,54601680
15932,123,54701440
15820,123,54801399
15766,123,54901356
15711,123,55001310
15665,123,55101274
15557,260,55200907
15500,260,55300881
15442,260,55400853
15383,260,55500826
15281,260,55600839
15223,306,55700561
15166,306,55800548
15108,306,55900528
15050,306,56000535
14959,393,56100107
14901,393,56200110
14843,393,56300125
14734,393,56400158
14691,393,56500183
14633,454,56599753
14575,454,56699784
14459,454,56799797
14401,454,56899773
14354,454,56999742
14300,339,57099543
14184,339,57199515
14126,339,57299488
14068,339,57399458
14026,339,57499441
13910,373,57599077
13852,373,57699054
13794,373,57799035
13736,373,57898969
13642,373,57998942
13584,379,58098608
13528,379,58198617
13470,379,58298623
13368,379,58398624
13310,383,58498289
13252,383,58598259
13194,383,58698224
13078,383,58798199
13035,383,58898177
12977,385,58997816
12919,385,59097772
12803,385,59197743
12745,385,59297751
12699,385,59397768
12641,408,59497380
12525,408,59597348
12467,408,59697317
12409,408,59797308
12362,408,59897351
12251,398,59997049
12193,398,60097076
12135,398,60197102
12085,398,60297121
11995,398,60397137
11937,387,60496809
11879,387,60596802
11825,387,60696847
11730,387,60796889
11673,390,60896592
11616,390,60996631
11562,390,61096609
11446,390,61196596
11402,390,61296579
11344,390,61396241
11286,390,61496242
11170,390,61596235
11112,390,61696228
11068,390,61796217
11010,394,61895872
10894,394,61995888
10845,394,62095894
10794,394,62195904
10750,394,62295935
10634,405,62395610
10576,405,62495619
10523,405,62595612
10468,405,62695611
10366,405,62795597
10310,378,62895300
10252,378,62995290
10194,378,63095277
10090,378,63195262
10033,389,63294914
9975,389,63394903
9940,389,63494892
9824,389,63594897
9790,389,63694897
9732,374,63794600
