1540,11690,71982519
1541,11690,72082470
1514,10531,72182433
1513,10531,72282399
1500,10531,72382356
1500,10018,72482316
1502,10018,72582275
1479,9900,72682243
1476,9900,72782188
1501,9665,72882149
1474,9665,72982123
1498,9665,73082091
1499,10684,73182057
1499,10684,73282015
1500,10046,73381949
1500,10046,73481883
1499,10046,73581815
1463,9785,73681730
1463,9785,73781639
1509,9644,73881558
1462,9644,73981502
1462,9589,74081442
1457,9589,74181387
1467,9589,74281317
1465,9531,74381229
1462,9531,74481111
1447,9518,74581046
1444,9518,74680961
1449,9518,74780924
1442,9929,74880911
1442,9929,74980899
1443,9723,75080881
1443,9723,75180829
1440,10795,75280767
1438,10795,75380717
1438,10795,75480694
1438,10165,75580664
1437,10165,75680628
1437,9842,75780591
1437,9842,75880560
1438,9842,75980528
1438,9722,76080496
1445,9722,76180447
1435,9632,76280411
1432,9632,76380340
1433,9579,76480320
1429,9579,76580323
1430,9579,76680278
1508,11466,76780216
1508,11466,76880159
1505,10929,76980109
1522,10929,77080054
1503,10929,77180010
1419,10233,77279960
1419,10233,77379909
1429,9891,77479852
1429,9891,77579812
1429,9715,77679763
1431,9715,77779701
1427,9715,77879661
1439,9620,77979637
1476,9620,78079593
1436,13350,78179541
1448,13350,78279490
1460,13350,78379465
1460,11472,78479462
1456,11472,78579415
1464,10503,78679366
1453,10503,78779311
1446,10503,78879262
1446,13293,78979187
1420,13293,79079108
1420,11410,79179019
1421,11410,79278947
1444,10461,79378910
1444,10461,79478870
1480,10461,79578794
1480,11691,79678711
1481,11691,79778649
1476,12817,79878596
1475,12817,79978545
1489,11181,80078456
1487,11181,80178351
1477,11181,80278255
1477,10448,80378182
1487,10448,80478149
1528,9941,80578115
1574,9941,80678058
1571,9941,80777990
1590,10943,80877925
1612,10943,80977856
1612,11503,81077798
1612,11503,81177769
1621,10428,81277719
1637,10428,81377665
1712,10428,81477652
1759,10042,81577622
1736,10042,81677605
1736,9648,81777570
1736,9648,81877562
1736,9648,81977548
1736,9484,82077519
1748,9484,82177475
1751,12344,82277424
1838,12344,82377390
1843,12344,82477356
1845,10742,82577337
1845,10742,82677333
1767,9946,82777314
1768,9946,82877269
1764,10866,82977229
1761,10866,83077173
1785,10866,83177087
1783,10056,83277002
1833,10056,83376914
1824,9625,83476842
1824,9625,83576794
1836,9625,83676719
1834,9386,83776626
1843,9386,83876552
1831,13713,83976505
1838,13713,84076461
1838,11440,84176444
1858,11440,84276389
1846,11440,84376332
1846,10329,84476268
1849,10329,84576225
1846,10194,84676211
1863,10194,84776198
1856,10194,84876181
1856,9680,84976154
1906,9680,85076145
1905,9388,85176139
1948,9388,85276079
1925,9521,85375992
1927,9521,85475900
1883,9521,85575812
1882,9354,85675741
1920,9354,85775685
1880,14221,85875635
1892,14221,85975643
1884,14221,86075619
1884,11718,86175602
1884,11718,86275556
1896,10412,86375508
1900,10412,86475447
1859,9789,86575402
1785,9789,86675335
1785,9789,86775265
1766,9531,86875193
1744,9531,86975104
1743,9406,87075021
1743,9406,87174946
1735,9406,87274882
1707,9385,87374858
1632,9385,87474836
1629,9354,87574791
1604,9354,87674722
1604,9856,87774650
1677,9856,87874605
1677,9856,87974558
1678,9635,88074474
1679,9635,88174399
1710,9480,88274329
1591,9480,88374250
1588,9480,88474168
1581,9885,88574089
1581,9885,88674014
1581,9663,88773931
1591,9663,88873847
1603,9535,88973759
1600,9535,89073716
1576,9535,89173687
1623,9523,89273641
1573,9523,89373599
1573,9536,89473522
1573,9536,89573458
1561,9536,89673382
1561,9520,89773295
1566,9520,89873210
1597,9493,89973125
1554,9493,90073033
1559,9475,90172955
1528,9475,90272913
1528,9475,90372831
1537,9526,90472756
1536,9526,90572694
1546,9497,90672662
1528,9497,90772592
1598,9497,90872515
1648,9475,90972439
1598,9475,91072337
1598,9450,91172238
1552,9450,91272168
1553,9470,91372070
1567,9470,91472006
1578,9470,91571954
1578,9485,91671896
1570,9485,91771809
1581,9483,91871723
1568,9483,91971644
1563,9483,92071570
1563,9537,92171537
1563,9537,92271508
1557,9964,92371444
1559,9964,92471405
1558,9721,92571355
1559,9721,92671321
1609,9721,92771289
1609,9605,92871256
1713,9605,92971212
1713,9472,93071198
1715,9472,93171188
1739,9472,93271188
1772,10452,93371187
1913,10452,93471181
1869,9817,93571175
1872,9817,93671125
1872,10904,93771084
1799,10904,93871068
1799,10904,93971048
1809,10116,94071000
1796,10116,94170951
2094,13028,94270907
2098,13028,94370877
2096,13028,94470826
2109,11007,94570759
2109,11007,94670685
2109,9982,94770586
2093,9982,94870520
2093,11384,94970455
2082,11384,95070392
2079,11384,95170311
2079,10206,95270258
2079,10206,95370187
2080,9605,95470140
2079,9605,95570091
2079,9605,95670044
2066,9616,95770000
2183,9616,95869954
2179,11659,95969958
2175,11659,96069923
2199,10255,96169892
2201,10255,96269858
2196,10255,96369832
2195,9584,96469810
2193,9584,96569788
2405,13330,96669718
2405,13330,96769652
2332,13330,96869596
2330,11056,96969531
2352,11056,97069468
2354,9893,97169435
2354,9893,97269401
2354,9309,97369363
2327,9309,97469296
2327,9309,97569206
2329,9054,97669149
2328,9054,97769111
2325,8903,97869069
2325,8903,97969026
2325,8903,98068983
2326,8871,98168945
2323,8871,98268907
2319,8822,98368864
2320,8822,98468790
2319,8793,98568720
2319,8793,98668657
2319,8793,98768569
2319,10391,98868489
